"","X1","X2","X3","X4","X5"
"998","green","green","red","green","red"
"999","green","green","red","green","red"
"1000","green","red","red","red","red"
"1001","green","green","red","red","red"
"1002","green","green","green","green","green"
"1003","red","green","red","red","red"
"1004","red","red","red","green","red"
"1005","green","green","red","red","red"
"1006","green","green","green","green","green"
"1007","green","green","red","red","red"
"1008","green","red","green","red","red"
"1009","red","red","green","green","green"
"1010","green","green","green","green","green"
"1011","red","green","red","red","red"
"1012","green","green","red","red","green"
"1013","green","green","green","red","red"
"1014","red","green","green","green","green"
"1015","green","red","green","red","green"
"1016","red","green","green","green","green"
"1017","red","green","green","green","green"
"1018","green","green","red","green","green"
"1019","red","red","green","red","red"
"1020","red","red","red","red","red"
"1021","green","red","red","red","red"
"1022","red","red","red","red","green"
"1023","red","green","green","green","green"
"1024","green","green","green","green","red"
"1025","green","green","green","green","green"
"1026","red","green","red","red","red"
"1027","red","green","green","green","green"
"1028","green","red","red","red","red"
"1029","red","green","red","red","green"
"1030","red","green","green","green","green"
"1031","red","green","red","green","red"
"1032","red","green","green","green","green"
"1033","red","green","green","red","green"
"1034","green","green","green","green","green"
"1035","green","red","green","green","green"
"1036","green","green","red","green","red"
"1037","green","red","red","green","green"
"1038","green","green","red","green","red"
"1039","red","red","red","green","red"
"1040","red","red","green","green","green"
"1041","red","red","red","red","green"
"1042","green","green","green","green","green"
"1043","red","green","red","green","green"
"1044","green","red","red","red","red"
"1045","green","red","green","red","red"
"1046","red","red","green","green","green"
"1047","green","green","green","green","green"
"1048","red","green","green","green","green"
"1049","green","green","green","green","green"
"1050","red","green","red","red","green"
"1051","red","red","green","green","green"
"1052","green","red","green","red","green"
"1053","red","red","red","red","red"
"1054","red","green","green","green","green"
"1055","green","red","green","red","red"
"1056","green","red","green","red","red"
"1057","green","red","red","green","red"
"1058","green","red","red","green","red"
"1059","green","red","green","red","red"
"1060","green","green","red","green","green"
"1061","green","green","red","green","green"
"1062","red","red","green","red","red"
"1063","red","green","green","green","green"
"1064","green","red","green","red","red"
"1065","red","green","red","red","green"
"1066","red","green","green","green","green"
"1067","green","green","red","red","red"
"1068","green","red","red","red","red"
"1069","red","green","green","green","green"
"1070","green","red","red","red","red"
"1071","green","red","red","red","red"
"1072","red","red","red","green","red"
"1073","green","green","green","green","green"
"1074","green","red","red","red","red"
"1075","red","red","green","red","red"
"1076","red","red","red","red","green"
"1077","green","red","red","green","red"
"1078","green","red","green","green","green"
"1079","green","green","green","red","red"
"1080","red","red","red","green","red"
"1081","green","green","green","green","green"
"1082","green","green","green","green","red"
"1083","green","green","green","red","green"
"1084","green","green","red","green","red"
"1085","red","red","red","green","red"
