"","X1","X2","X3","X4","X5"
"998","red","red","red","red","red"
"999","red","red","red","red","red"
"1000","red","red","red","red","red"
"1001","red","red","red","red","red"
"1002","red","red","green","red","red"
"1003","red","red","red","red","red"
"1004","red","red","red","red","red"
"1005","red","red","red","green","red"
"1006","red","red","red","red","red"
"1007","red","red","red","red","red"
"1008","red","red","red","red","red"
"1009","red","red","red","red","red"
"1010","red","red","red","red","red"
"1011","red","red","red","green","red"
"1012","red","red","red","red","red"
"1013","red","red","red","red","red"
"1014","red","red","red","red","red"
"1015","green","red","red","red","red"
"1016","red","red","green","red","red"
"1017","red","red","red","red","red"
"1018","red","red","red","red","red"
"1019","green","red","red","red","red"
"1020","red","red","red","red","red"
"1021","red","red","red","red","red"
"1022","red","red","red","red","red"
"1023","red","red","red","red","red"
"1024","red","red","red","red","red"
"1025","red","red","red","green","red"
"1026","red","red","red","red","red"
"1027","green","red","red","red","red"
"1028","red","red","red","red","red"
"1029","green","red","red","red","red"
"1030","green","green","red","red","red"
"1031","red","red","red","green","green"
"1032","red","red","red","red","red"
"1033","red","red","red","red","red"
"1034","red","green","green","green","green"
"1035","red","red","red","red","red"
"1036","red","red","red","red","red"
"1037","red","red","red","red","red"
"1038","red","red","red","red","red"
"1039","red","red","red","red","red"
"1040","red","green","red","red","red"
"1041","red","green","green","green","red"
"1042","red","red","red","red","red"
"1043","green","red","red","red","red"
"1044","red","red","red","red","red"
"1045","red","red","red","red","red"
"1046","red","red","red","red","red"
"1047","red","red","red","red","red"
"1048","red","red","red","red","red"
"1049","red","red","red","red","red"
"1050","red","red","red","red","red"
"1051","red","red","red","red","red"
"1052","red","red","red","red","red"
"1053","red","red","red","red","red"
"1054","green","green","green","green","green"
"1055","green","red","red","red","red"
"1056","red","red","red","green","red"
"1057","red","red","red","red","red"
"1058","red","red","red","red","red"
"1059","red","red","green","red","red"
"1060","red","red","red","red","red"
"1061","red","red","red","red","red"
"1062","red","red","red","red","red"
"1063","red","red","green","red","red"
"1064","green","red","red","red","red"
"1065","red","red","red","red","red"
"1066","red","red","red","red","red"
"1067","red","red","red","red","red"
"1068","red","red","red","red","red"
"1069","green","red","red","red","red"
"1070","red","red","red","red","green"
"1071","red","green","green","green","green"
"1072","red","red","red","red","red"
"1073","red","red","red","red","red"
"1074","red","red","red","red","red"
"1075","red","green","green","green","green"
"1076","red","red","red","red","red"
"1077","red","red","red","red","green"
"1078","red","red","red","red","green"
"1079","red","red","red","red","red"
"1080","red","red","red","red","red"
"1081","red","red","red","red","red"
"1082","red","red","red","red","red"
"1083","red","red","green","green","red"
"1084","red","red","red","red","red"
"1085","red","red","red","red","red"
"1086","green","green","green","red","red"
"1087","red","red","red","red","red"
"1088","red","red","red","red","red"
"1089","green","red","red","red","red"
"1090","red","red","red","red","red"
"1091","red","red","red","red","red"
"1092","green","red","red","red","red"
"1093","red","red","red","red","red"
"1094","red","red","red","red","red"
"1095","red","red","red","red","red"
"1096","red","red","red","red","red"
"1097","red","red","green","red","red"
"1098","red","red","red","red","green"
"1099","red","green","green","green","green"
"1100","red","red","red","red","red"
"1101","red","red","red","green","green"
"1102","green","red","red","red","red"
"1103","red","red","red","red","red"
"1104","red","green","green","green","red"
"1105","red","red","red","red","red"
"1106","red","red","red","red","red"
"1107","red","red","red","red","red"
"1108","red","red","red","red","red"
"1109","red","red","red","red","red"
"1110","red","red","red","red","red"
"1111","green","red","red","green","red"
"1112","red","red","red","red","red"
"1113","red","red","red","red","red"
"1114","red","red","red","red","red"
"1115","red","red","red","red","red"
"1116","green","green","green","green","red"
"1117","red","green","green","green","red"
"1118","red","red","red","red","red"
"1119","red","red","red","red","red"
"1120","red","red","red","red","red"
"1121","red","green","green","green","green"
"1122","red","red","red","red","red"
"1123","red","red","red","red","red"
"1124","green","red","red","red","red"
"1125","red","red","red","red","red"
"1126","red","red","red","red","red"
"1127","red","red","red","red","red"
"1128","red","red","red","red","red"
"1129","red","red","red","green","red"
"1130","red","red","red","red","red"
"1131","red","red","red","red","red"
"1132","red","red","red","red","red"
"1133","green","green","green","red","red"
"1134","red","red","red","red","red"
"1135","red","red","red","red","red"
"1136","red","red","red","red","red"
"1137","red","red","red","red","red"
"1138","red","red","red","green","red"
"1139","red","red","red","red","red"
"1140","red","red","red","red","red"
"1141","red","red","red","red","red"
"1142","red","red","red","red","red"
"1143","red","red","red","red","red"
"1144","red","green","green","red","red"
"1145","red","red","red","red","red"
"1146","red","red","green","red","red"
"1147","red","red","red","red","red"
"1148","red","green","green","green","green"
"1149","red","red","red","red","red"
"1150","red","red","red","red","red"
"1151","red","red","red","red","red"
"1152","red","green","green","red","red"
"1153","red","green","red","red","red"
"1154","red","red","red","red","red"
"1155","red","red","red","red","red"
"1156","red","red","red","red","red"
"1157","red","red","red","red","red"
"1158","red","red","red","red","red"
"1159","red","red","red","red","red"
"1160","red","red","red","red","red"
"1161","red","red","red","red","red"
"1162","red","red","red","red","red"
"1163","red","red","red","red","green"
"1164","red","red","red","red","red"
"1165","green","red","red","red","red"
"1166","red","red","red","red","red"
"1167","red","green","green","green","green"
"1168","red","red","red","red","red"
"1169","green","red","red","red","red"
"1170","red","red","red","red","red"
"1171","green","red","red","red","red"
"1172","red","red","red","red","red"
"1173","red","red","red","red","red"
"1174","red","red","red","red","red"
"1175","red","red","red","red","red"
"1176","red","red","red","red","red"
"1177","red","green","red","red","red"
"1178","red","red","red","red","red"
"1179","red","green","red","red","red"
"1180","red","red","red","red","red"
"1181","red","red","red","red","red"
"1182","red","red","red","green","red"
"1183","red","red","red","red","red"
"1184","red","red","red","green","red"
"1185","red","red","red","red","red"
"1186","red","red","red","red","red"
"1187","red","red","red","red","red"
"1188","red","red","red","red","red"
"1189","red","red","red","red","red"
"1190","red","red","green","red","red"
"1191","green","red","red","red","red"
"1192","red","red","red","red","red"
"1193","red","red","red","red","red"
"1194","green","red","red","red","red"
"1195","red","red","red","red","red"
"1196","red","red","red","red","red"
"1197","red","red","red","red","red"
"1198","red","red","red","red","red"
"1199","red","red","red","red","red"
"1200","red","red","red","red","red"
"1201","red","red","red","red","red"
"1202","red","green","green","green","green"
"1203","red","red","red","red","red"
"1204","red","red","red","red","red"
"1205","red","red","red","red","red"
"1206","red","red","red","red","red"
"1207","red","red","red","red","red"
"1208","red","red","red","red","red"
"1209","red","red","red","red","red"
"1210","red","green","green","green","green"
"1211","red","red","red","red","red"
"1212","red","green","green","red","red"
"1213","red","red","red","red","red"
"1214","red","red","red","red","red"
"1215","red","red","red","red","red"
